Magnitude,Location,Longitude,Latitude
2.2,"6 km SSW of Ivanof Bay, Alaska",-159.5417,55.8485
4.7,"Pagan region, Northern Mariana Islands",145.492,18.9526
-0.43,"23 km W of Dutch Harbor, Alaska",-166.899333333333,53.8751666666667
1.9,"31 km SE of Mina, Nevada",-117.9029,38.154
1.21,"3 km ENE of The Geysers, CA",-122.73,38.79
1.81,"9 km SSE of Volcano, Hawaii",-155.184005737305,19.371166229248
1.54,"23 km SW of Ocotillo Wells, CA",-116.2785,32.9751667
1.1,"4 km S of Larkfield-Wikiup, CA",-122.75,38.47
2.02,"21 km WNW of Stanley, Idaho",-115.175,44.3078333333333
2.03999996,"10 km NE of Pāhala, Hawaii",-155.401504516602,19.2601661682129
-0.16,"30 km W of Sitka, Alaska",-135.834833333333,57.0508333333333
0.7,"7 km NNW of The Geysers, CA",-122.81,38.83
0.5,"19 km NNW of Sutcliffe, Nevada",-119.7243,40.1005
2.4,"42 km ESE of Adak, Alaska",-176.0702,51.7191
1.1,"4 km WNW of Cobb, CA",-122.77,38.83
0.31,"5 km ESE of Palomar Observatory, CA",-116.813,33.3395
-0.1,"33 km ENE of Beatty, Nevada",-116.4281,37.0542
1.16,"12 km SE of Olancha, CA",-117.907,36.2016667
1.42,"15 km SSW of Searles Valley, CA",-117.4563333,35.6363333
0.36,"58 km WNW of Tyonek, Alaska",-152.1765,61.2266666666667
0.16,"60 km WNW of Tyonek, Alaska",-152.186333333333,61.2608333333333
2.45,"4 km NW of Orocovis, Puerto Rico",-66.4198333333333,18.2551666666667
1.74,"20 km NNW of Parkfield, CA",-120.58,36.02
1.5,"30 km SSE of Skwentna, Alaska",-151.1637,61.7355
2.1,"56 km S of Whites City, New Mexico",-104.36,31.669
0.45,"150 km W of Adak, Alaska",-178.803166666667,51.7441666666667
1.6,"58 km N of Petersville, Alaska",-150.6555,63.0149
1.03,"8 km NW of Prague, Oklahoma",-96.75016667,35.53983333
1.43,"7 km NE of Ukiah, CA",-123.17,39.2
0.76,"9 km NW of The Geysers, CA",-122.84,38.82
0.16,"6 km WSW of Dutch Harbor, Alaska",-166.643833333333,53.877
-0.6,"71 km NE of Nikolski, Alaska",-168.065,53.3725
1.44,"17 km E of Hidden Valley Lake, CA",-122.37,38.84
0.61,"8 km N of Anza, CA",-116.6796667,33.6231667
1.6,"36 km NE of Whittier, Alaska",-148.2966,61.044
1.1,"7 km WNW of Cobb, CA",-122.81,38.84
1.6,"55 km S of Whites City, New Mexico",-104.428,31.677
1.33,"9 km WSW of Calistoga, CA",-122.65,38.53
0.06,"38 km NE of Adak, Alaska",-176.173,52.0716666666667
1.79,"22 km SSW of La Quinta, CA",-116.4128333,33.4875
1.86000001,"6 km SSW of Volcano, Hawaii",-155.248001098633,19.3841667175293
1.77,"5 km NE of Coso Junction, CA",-117.9046667,36.077
-0.01,"37 km NNE of Amboy, Washington",-122.18333333333334,46.197833333333335
2.85,"7 km SSW of Volcano, Hawaii",-155.2525,19.3793333333333
1.6,"60 km S of Whites City, New Mexico",-104.467,31.634
1.0,"3 km SE of Sierraville, California",-120.3366,39.5649
1.05,"16 km SSW of Searles Valley, CA",-117.4766667,35.6413333
1.14,"4 km SSW of Gilroy, CA",-121.58,36.97
1.0,"38 km SE of Mina, Nevada",-117.7422,38.1932
5.4,South Sandwich Islands region,-27.9409,-56.172
1.08,"17 km NNE of Angwin, CA",-122.38,38.72
1.56,"4 km NNW of Boron, CA",-117.6761667,35.0325
2.75,"92 km SSW of Alberto Oviedo Mota, B.C., MX",-115.619,31.4893333
0.29,"7 km NW of The Geysers, CA",-122.83,38.81
1.02,"260 km W of Adak, Alaska",179.577166666667,51.9176666666667
1.1,"7 km WNW of Hoback, Wyoming",-110.8735,43.3108333333333
0.65,"9 km WNW of Cobb, CA",-122.82,38.85
2.09,"20 km E of Coso Junction, CA",-117.7216667,36.044
1.82000005,"6 km S of Volcano, Hawaii",-155.245666503906,19.3863334655762
0.88,"15 km NE of Little Lake, CA",-117.7758333,36.0255
0.39,"14 km NE of Milford, Utah",-112.9035,38.4953333333333
2.02999997,"3 km SE of Pāhala, Hawaii",-155.457000732422,19.1760005950928
0.74,"3 km WNW of The Geysers, CA",-122.79,38.78
0.9,"78 km ENE of Port Alsworth, Alaska",-152.9418,60.3644
1.21,"13 km WSW of Toms Place, CA",-118.82,37.52
3.38,"6 km S of Volcano, Hawaii",-155.244333333333,19.389
1.08,"5 km NW of The Geysers, CA",-122.81,38.79
1.36,"5 km W of Ponca City, Oklahoma",-97.14616667,36.7045
1.90999997,"6 km S of Volcano, Hawaii",-155.238662719727,19.3854999542236
1.96,"9 km SSE of Volcano, Hawaii",-155.186004638672,19.3721675872803
4.1,"35 km SW of Taltal, Chile",-70.6842,-25.6751
1.4,"53 km NE of Chase, Alaska",-149.3939,62.803
2.3,"58 km S of Whites City, New Mexico",-104.459,31.655
1.06,"6 km SSW of Idyllwild, CA",-116.7431667,33.6911667
4.6,"60 km E of Macas, Ecuador",-77.5735,-2.4142
1.79999995,"6 km SSW of Volcano, Hawaii",-155.261001586914,19.3898334503174
1.70000005,"5 km S of Volcano, Hawaii",-155.244171142578,19.3911666870117
-0.04,"71 km ENE of Pedro Bay, Alaska",-152.98,60.0875
1.4,"134 km SE of McCarthy, Alaska",-141.5,60.4468
1.03,"10 km SW of Salton City, CA",-116.0376667,33.2396667
1.1,"8 km NNW of The Geysers, CA",-122.82,38.83
4.0,"43 km SSE of Khorugh, Tajikistan",71.7757,37.1355
1.1,"23 km NNW of Tehachapi, CA",-118.5613333,35.3208333
1.13,"8 km SE of Winchester, CA",-117.0158333,33.6671667
1.75,"3 km SE of Loma Linda, CA",-117.2338333,34.0293333
1.5,"15 km WSW of Point Possession, Alaska",-150.9374,60.8495
1.93,"14 km S of Newport Beach, CA",-117.93,33.4895
0.88,"23 km ESE of Anza, CA",-116.4521667,33.471
4.4,"136 km E of Wainui, New Zealand",179.6339,-38.8333
0.25,"5 km SSE of Idyllwild, CA",-116.7053333,33.699
1.84,"7 km SSW of Volcano, Hawaii",-155.251663208008,19.3776664733887
2.82,"3 km WNW of Mayagüez, Puerto Rico",-67.1691666666667,18.2136666666667
1.21,"12 km SW of Salton City, CA",-116.0468333,33.224
1.9,"16 km N of Huslia, Alaska",-156.3854,65.8487
1.4,"38 km W of Susitna, Alaska",-151.2294,61.4861
0.8,"18 km NNE of Atka, Alaska",-174.101166666667,52.3475
1.22,"9 km E of San Martin, CA",-121.52,37.11
0.99,"6 km NNW of The Geysers, CA",-122.79,38.82
1.03,"6 km N of Beaumont, CA",-116.972,33.9843333
1.92,"6 km N of Beaumont, CA",-116.9725,33.9796667
4.1,"106 km NE of San Pedro de Atacama, Chile",-67.3926,-22.3105
0.93,"3 km NW of The Geysers, CA",-122.78,38.79
0.51,"10 km SW of Idyllwild, CA",-116.7825,33.6713333
1.16,"59 km WSW of Adak, Alaska",-177.487333333333,51.7696666666667
2.27999997,"4 km SSW of Pāhala, Hawaii",-155.496337890625,19.1696662902832
0.8,"28 km E of Skwentna, Alaska",-150.8569,61.9526
4.7,"129 km SW of Labuan, Indonesia",105.1031,-7.2994
1.03,"6 km N of Beaumont, CA",-116.9721667,33.982
3.2,"23 km WNW of Stanley, Idaho",-115.188,44.3278
0.8,"53 km ESE of Knik River, Alaska",-148.08,61.1972
2.91,"5 km SSW of Volcano, Hawaii",-155.246333333333,19.3918333333333
1.17,"6 km SSW of Volcano, Hawaii",-155.250666666667,19.3888333333333
1.80999994,"5 km SSW of Volcano, Hawaii",-155.251159667969,19.3920001983643
3.1,"12 km ESE of Tatitlek, Alaska",-146.4695,60.8089
1.5,"21 km ESE of Susitna North, Alaska",-149.4909,62.0723
0.77,"7 km WNW of The Geysers, CA",-122.84,38.8
1.23,"4 km W of Cobb, CA",-122.76,38.82
0.99,"20 km E of Cannon Beach, Oregon",-123.7045,45.861666666666665
0.78,"7 km NNW of The Geysers, CA",-122.81,38.83
2.12,"12 km ESE of Pāhala, Hawaii",-155.370330810547,19.1493339538574
-0.19,"92 km W of Adak, Alaska",-177.976333333333,51.8496666666667
4.7,"26 km NE of Kinablangan, Philippines",126.7079,7.8778
4.8,"56 km ESE of Pangai, Tonga",-173.8977,-20.0883
2.2,"51 km NE of Pedro Bay, Alaska",-153.404,60.0868
1.6,"72 km NNE of Petersville, Alaska",-150.3295,63.1179
0.61,"16 km W of Searles Valley, CA",-117.5796667,35.7726667
1.4,"66 km NNW of Huslia, Alaska",-157.1772,66.2072
5.1,Carlsberg Ridge,63.3619,3.8773
1.7,"65 km S of Shungnak, Alaska",-156.959,66.302
0.75,"7 km WNW of Cobb, CA",-122.81,38.83
1.33,"10 km WSW of Scappoose, Oregon",-122.99783333333333,45.71033333333333
0.64,"4 km WSW of Borrego Springs, CA",-116.4191667,33.2485
0.27,"3 km SE of The Geysers, CA",-122.73,38.76
0.37,"71 km WSW of Nikolski, Alaska",-169.894166666667,52.7981666666667
1.3,"32 km NNE of Whittier, Alaska",-148.481,61.0532
4.5,"141 km ESE of Kuril’sk, Russia",149.6014,44.8757
1.04,"10 km WSW of Toms Place, CA",-118.78,37.52
0.1,"23 km NW of Sutcliffe, Nevada",-119.7621,40.1172
2.3,"18 km W of Tyonek, Alaska",-151.4709,61.0778
1.34,"7 km NNW of The Geysers, CA",-122.8,38.83
2.11,"2 km SW of Indios, Puerto Rico",-66.8393333333333,17.9803333333333
1.9,"8 km SSE of Volcano, Hawaii",-155.205993652344,19.3691673278809
1.70000005,"6 km SSW of Volcano, Hawaii",-155.251998901367,19.3866672515869
0.55,"13 km E of Borrego Springs, CA",-116.2401667,33.2771667
0.3,"8 km NNW of Nixon, Nevada",-119.3981,39.9066
2.01,"10 km ESE of Mammoth Lakes, CA",-118.87,37.62
2.4,"23 km WNW of Stanley, Idaho",-115.188333333333,44.3306666666667
1.07,"7 km NE of Coso Junction, CA",-117.8921667,36.0873333
4.5,"60 km NE of Calama, Chile",-68.5107,-22.0678
0.75,"6 km N of Beaumont, CA",-116.9715,33.9826667
1.46,"7 km W of Frazier Park, CA",-119.0188333,34.8135
0.78,"8 km WNW of Cobb, CA",-122.81,38.84
0.7,"6 km WSW of Palomar Observatory, CA",-116.9283333,33.3388333
1.33,"15 km WSW of Ferndale, CA",-124.41,40.5
2.36,"19 km ENE of Willow Creek, CA",-123.45,41.03
1.3,"14 km WSW of Ferndale, CA",-124.4,40.51
1.3,"14 km WNW of Anchor Point, Alaska",-152.0651,59.8352
1.72,"9 km ENE of Kettleman City, CA",-119.89,36.06
0.95,"8 km NW of The Geysers, CA",-122.82,38.82
1.74000001,"11 km SSE of Volcano, Hawaii",-155.210327148438,19.3388328552246
1.48,"8 km N of Cabazon, CA",-116.7855,33.9916667
2.4,"20 km NW of Stanley, Idaho",-115.1484,44.3248
1.79,"10 km SE of Volcano, Hawaii",-155.170501708984,19.3703327178955
1.02,"11 km SW of Salton City, CA",-116.0391667,33.2285
0.45,"71 km WSW of Nikolski, Alaska",-169.890833333333,52.7818333333333
1.3,"17 km ESE of Livengood, Alaska",-148.2129,65.4453
3.12,"22 km SSE of Malibu, CA",-118.7518333,33.8135
1.86,"10 km SE of Volcano, Hawaii",-155.1725,19.3673333333333
1.1,"10 km SW of Point Possession, Alaska",-150.8361,60.8631
1.92,"21 km WNW of Stanley, Idaho",-115.170333333333,44.3226666666667
2.15,"7 km S of Volcano, Hawaii",-155.246666666667,19.378
0.08,"2 km  of The Geysers, CA",-122.76,38.79
2.29,"22 km NW of Stanley, Idaho",-115.170333333333,44.337
1.0,"7 km NNE of La Crescenta-Montrose, CA",-118.1948333,34.2863333
1.12,"15 km WNW of Progreso, B.C., MX",-115.7206667,32.6476667
1.16,"7 km NNW of The Geysers, CA",-122.81,38.82
1.5,"66 km SE of Denali National Park, Alaska",-150.6521,63.1886
1.45,"8 km NW of Smiths Ferry, Idaho",-116.154,44.363
1.1,"51 km E of Chase, Alaska",-149.1138,62.5433
1.0,"26 km SSW of Mammoth Lakes, CA",-119.06,37.41
4.9,"21 km ENE of Akkeshi, Japan",145.0968,43.1044
0.46,"7 km ESE of Quilcene, Washington",-122.781,47.80083333333333
0.51,"5 km WNW of Cobb, CA",-122.78,38.84
1.3,"2 km SSE of Skwentna, Alaska",-151.3852,61.9688
1.7,"7 km NNE of Round Valley, CA",-118.59,37.48
1.5,"11 km NNW of Susitna, Alaska",-150.5723,61.639
0.7,"34 km SE of Minto, Alaska",-148.784,64.958
1.2,"31 km SE of Minto, Alaska",-148.8387,64.9671
1.06,"28 km WSW of Emery, Utah",-111.538166666667,38.809
1.27,"16 km WNW of Progreso, B.C., MX",-115.731,32.646
1.79,"7 km S of Volcano, Hawaii",-155.228332519531,19.3733329772949
0.2,"7 km SE of Dollar Point, California",-120.0459,39.1369
2.83,"15 km WNW of Progreso, B.C., MX",-115.728,32.6393333
0.16,"33 km ENE of Adak, Alaska",-176.204333333333,52.0126666666667
0.72,"5 km NNE of Beaumont, CA",-116.9618333,33.9758333
0.47,"9 km SW of Salton City, CA",-116.0341667,33.2453333
0.45,"39 km NE of Adak, Alaska",-176.165,52.0856666666667
0.66,"155 km W of Adak, Alaska",-178.873333333333,51.6888333333333
2.05,"6 km S of Volcano, Hawaii",-155.244,19.385
1.94,"13 km ENE of Ridgecrest, CA",-117.5535,35.6796667
1.1,"22 km W of Susitna, Alaska",-150.9414,61.5243
1.9,"27 km N of Skwentna, Alaska",-151.3143,62.2363
1.35,"7 km WNW of Cobb, CA",-122.81,38.84
1.7,"9 km N of Girdwood, Alaska",-149.1781,61.0312
1.0,"20 km NE of Chase, Alaska",-149.7784,62.5504
1.6,"54 km NW of Toyah, Texas",-104.194,31.665
1.51,"3 km WNW of Marston, Missouri",-89.643,36.5336666666667
1.4,"44 km NNE of Whittier, Alaska",-148.2789,61.1226
2.09,"91 km SSW of Alberto Oviedo Mota, B.C., MX",-115.5986667,31.4921667
1.1,"27 km E of Cantwell, Alaska",-148.4019,63.431
1.5,"30 km ENE of Leadore, Idaho",-112.975666666667,44.7358333333333
0.75,"2 km NW of The Geysers, CA",-122.78,38.79
0.6,"13 km E of Cloverdale, CA",-122.88,38.84
4.7,"12 km S of Takayama, Japan",137.2502,36.0218
-0.1,"20 km NW of Sutcliffe, Nevada",-119.7642,40.0818
1.27,"19 km E of Little Lake, CA",-117.6948333,35.9405
0.55,"7 km N of Moreno Valley, CA",-117.2246667,33.9865
1.2,"32 km N of Beatty, Nevada",-116.7656,37.2011
1.4,"25 km NW of Fishhook, Alaska",-149.6276,61.8831
1.1,"33 km E of Susitna North, Alaska",-149.2122,62.1327
0.32,"9 km NW of The Geysers, CA",-122.85,38.83
1.25,"1 km SW of Braman, Oklahoma",-97.34933333,36.91133333
0.55,"59 km W of Adak, Alaska",-177.481666666667,51.7768333333333
0.93,"11 km SW of Salton City, CA",-116.0436667,33.2338333
-0.03,"9 km SSW of Sultan, Washington",-121.85766666666666,47.777833333333334
2.3,"21 km WNW of Stanley, Idaho",-115.173333333333,44.3151666666667
3.0,"7 km NW of Smiths Ferry, Idaho",-116.1516,44.3568
2.7,"8 km NW of Smiths Ferry, Idaho",-116.1624,44.3594
0.77,"1 km NNW of Southworth, Washington",-122.5145,47.525
0.32,"28 km W of Dutch Harbor, Alaska",-166.9745,53.9101666666667
2.17,"21 km WNW of Stanley, Idaho",-115.171,44.3088333333333
0.62,"10 km SW of Salton City, CA",-116.043,33.2436667
0.5,"20 km ESE of Livengood, Alaska",-148.1708,65.4272
1.2,"16 km SSW of Denali National Park, Alaska",-151.8211,63.3986
1.23,"4 km N of Beaumont, CA",-116.9731667,33.9618333
2.13,"6 km NNW of Petrolia, CA",-124.33,40.37
1.31,"10 km W of Marietta, Washington",-122.71766666666667,48.788833333333336
2.28,"3 km SSW of Indios, Puerto Rico",-66.8345,17.962
0.97,"10 km WNW of Corona, CA",-117.668,33.899
0.93,"60 km WSW of Adak, Alaska",-177.487666666667,51.7588333333333
1.14,"270 km W of Adak, Alaska",179.494833333333,51.5333333333333
4.4,"13 km ESE of Tarragona, Philippines",126.5556,6.9895
1.6,"58 km NW of Toyah, Texas",-104.278,31.635
0.74,"10 km SW of Salton City, CA",-116.0328333,33.233
1.28,"17 km SSE of Waynoka, Oklahoma",-98.792,36.4425
1.04,"16 km SE of Carbonado, Washington",-121.91816666666666,46.95883333333333
0.39,"38 km ENE of Adak, Alaska",-176.1675,52.0645
0.59,"4 km ESE of Loma Linda, CA",-117.2265,34.0323333
3.27,"12 km SW of Salton City, CA",-116.0476667,33.229
0.99,"10 km E of Ridgecrest, CA",-117.5645,35.631
1.3,"52 km E of Whittier, Alaska",-147.7297,60.8296
4.5,"26 km ESE of Ambon, Indonesia",128.4129,-3.7452
0.78,"7 km NNW of The Geysers, CA",-122.81,38.83
0.09,"33 km ENE of Adak, Alaska",-176.2155,52.0318333333333
2.2,"53 km NW of Toyah, Texas",-104.184,31.667
0.28,"3 km SSE of The Geysers, CA",-122.74,38.76
1.28,"14 km W of Searles Valley, CA",-117.557,35.7451667
0.78,"6 km WNW of Cobb, CA",-122.79,38.83
1.3,"28 km WSW of Point MacKenzie, Alaska",-150.4408,61.2306
4.4,"19 km ENE of Yantzaza, Ecuador",-78.5936,-3.7935
0.85,"18 km NW of Pawnee, Oklahoma",-96.946,36.454
0.4,"7 km NW of The Geysers, CA",-122.83,38.82
1.7,"7 km S of Volcano, Hawaii",-155.244171142578,19.3764991760254
2.48,"14 km E of South Lead Hill, Arkansas",-92.7508333333333,36.4161666666667
2.03,"14 km SSE of Waynoka, Oklahoma",-98.81033333,36.46333333
4.1,"119 km E of Miyako, Japan",143.3337,39.5965
0.24,"41 km NE of Adak, Alaska",-176.151833333333,52.0941666666667
0.29,"3 km WSW of Anderson Springs, CA",-122.72,38.76
0.2,"22 km NW of Sutcliffe, Nevada",-119.7527,40.1189
1.32,"6 km SSW of Yale, Oklahoma",-96.73083333,36.0625
5.5,central Mid-Atlantic Ridge,-18.2917,-0.1772
0.5,"95 km W of Adak, Alaska",-178.018,51.8525
1.1,"12 km SSW of Trapper Creek, Alaska",-150.3616,62.2259
0.38,"7 km ESE of Valle Vista, CA",-116.8188333,33.7275
0.41,"60 km WNW of Tyonek, Alaska",-152.19,61.269
1.56,"8 km S of Calistoga, CA",-122.57,38.51
1.9,"38 km S of Cordova, Alaska",-145.8759,60.203
0.73,"15 km ENE of Ocotillo, CA",-115.8406667,32.7758333
0.7,"88 km S of McCarthy, Alaska",-143.0211,60.6439
1.5,"60 km NNW of Petersville, Alaska",-151.4015,62.9569
2.14,"54 km WSW of Gold Beach, Oregon",-125.05933333333333,42.284666666666666
1.91,"8 km SE of Katie, Oklahoma",-97.28,34.538
0.83,"10 km SW of Salton City, CA",-116.0308333,33.2355
1.17,"18 km W of Volcano, Hawaii",-155.409833333333,19.4533333333333
0.18,"14 km NE of Milford, Utah",-112.900333333333,38.4966666666667
0.69,"14 km NE of Milford, Utah",-112.9,38.4973333333333
0.46,"14 km SE of Anza, CA",-116.5608333,33.4698333
2.22,"11 km NW of Parkfield, CA",-120.52,35.97
0.77,"4 km W of Cobb, CA",-122.77,38.82
-0.08,"41 km ENE of Adak, Alaska",-176.132666666667,52.0783333333333
0.6,"31 km NE of Herlong, California",-119.8578,40.3363
0.94,"24 km S of Brian Head, Utah",-112.841666666667,37.4711666666667
1.51,"5 km SSW of Thatcher, Utah",-112.327333333333,41.6491666666667
1.4,"19 km W of Salamatof, Alaska",-151.6803,60.6199
0.06,"39 km ENE of Adak, Alaska",-176.154833333333,52.0618333333333
0.09,"2 km NNW of The Geysers, CA",-122.77,38.79
1.28,"8 km SE of Katie, Oklahoma",-97.28533333,34.53283333
0.41,"81 km W of Adak, Alaska",-177.821333333333,51.8568333333333
1.1,"32 km SE of Mina, Nevada",-117.8603,38.1756
4.8,"148 km NE of San Pedro de Atacama, Chile",-67.0546,-22.0919
1.33,"11 km SW of Salton City, CA",-116.0395,33.231
1.7,"88 km ENE of Ugashik, Alaska",-155.9969,57.78
1.13,"11 km SW of Salton City, CA",-116.0433333,33.232
1.1,"8 km NNW of The Geysers, CA",-122.82,38.83
0.34,"6 km ENE of Government Camp, Oregon",-121.68,45.333
1.3,"6 km ENE of Government Camp, Oregon",-121.67516666666667,45.324
0.68,"8 km SSW of Ellensburg, Washington",-120.5695,46.92516666666667
1.1,"36 km N of Nellis Air Force Base, Nevada",-115.0036,36.5723
0.88,"3 km SE of San Jacinto, CA",-116.933,33.7615
1.8,"55 km S of Whites City, New Mexico",-104.361,31.674
2.9,"55 km S of Whites City, New Mexico",-104.367,31.674
0.83,"11 km NNW of Anza, CA",-116.7265,33.6401667
0.82,"4 km W of Cobb, CA",-122.76,38.82
0.37,"152 km W of Adak, Alaska",-178.836,51.732
1.23,"7 km SE of Mossyrock, Washington",-122.40833333333333,46.48133333333333
0.34,"95 km W of Adak, Alaska",-178.017333333333,51.8488333333333
1.16,"7 km N of Yucca Valley, CA",-116.4208333,34.1776667
0.67,"6 km WNW of Desert Hot Springs, CA",-116.5618333,33.98
2.6,"55 km S of Whites City, New Mexico",-104.367,31.672
0.78,"4 km W of Cobb, CA",-122.77,38.82
1.35,"10 km SSW of Bodfish, CA",-118.5185,35.4976667
2.04,"11 km SSW of Bodfish, CA",-118.5185,35.4931667
1.3,"46 km NW of Beatty, Nevada",-117.127,37.2048
1.23,"7 km E of Cloverdale, CA",-122.94,38.81
1.65,"12 km NW of The Geysers, CA",-122.88,38.83
1.6,"54 km NW of Toyah, Texas",-104.19,31.664
1.9,"56 km S of Whites City, New Mexico",-104.36,31.663
1.24,"11 km SW of Salton City, CA",-116.0413333,33.2313333
0.88,"4 km NE of Beaumont, CA",-116.9413333,33.953
2.02999997,"5 km SSW of Pāhala, Hawaii",-155.490493774414,19.155834197998
0.96,"7 km NNW of The Geysers, CA",-122.81,38.83
1.58,"6 km NW of San Francisco Zoo, CA",-122.56,37.76
1.7,"8 km NNE of Balmorhea, Texas",-103.71,31.056
1.4,"34 km W of Clear, Alaska",-149.8787,64.2045
-0.16,"6 km W of Dutch Harbor, Alaska",-166.642666666667,53.8841666666667
0.56,"10 km S of Idyllwild, CA",-116.7046667,33.6486667
0.72,"12 km ESE of Anza, CA",-116.5458333,33.5336667
1.48,"12 km SW of Salton City, CA",-116.0435,33.2241667
0.4,"37 km NE of Adak, Alaska",-176.231166666667,52.095
0.86,"5 km NNW of The Geysers, CA",-122.79,38.81
0.48,"7 km ENE of Government Camp, Oregon",-121.67233333333333,45.3315
0.42,"6 km ENE of Government Camp, Oregon",-121.675,45.32983333333333
2.15,"8 km WNW of Hoback, Wyoming",-110.878666666667,43.3105
1.2,"63 km NNE of Petersville, Alaska",-150.2948,63.0259
0.8,"6 km ENE of Government Camp, Oregon",-121.67683333333333,45.329166666666666
1.4,"14 km WNW of Two Rivers, Alaska",-147.3022,64.9336
0.37,"40 km NE of Adak, Alaska",-176.166666666667,52.1011666666667
2.29999995,"10 km E of Pāhala, Hawaii",-155.380996704102,19.2026672363281
1.4,"52 km SSW of Cordova, Alaska",-146.1483,60.113
1.15,"14 km ENE of Ridgecrest, CA",-117.5328333,35.6608333
-0.04,"14 km NE of Milford, Utah",-112.891166666667,38.4865
0.32,"15 km NE of Milford, Utah",-112.881666666667,38.4926666666667
1.82000005,"10 km E of Pāhala, Hawaii",-155.379669189453,19.2083339691162
2.9,"71 km WNW of Aleneva, Alaska",-154.0541,58.2655
2.6,"114 km NW of Koliganek, Alaska",-158.8395,60.403
-0.2,"149 km W of Adak, Alaska",-178.799333333333,51.768
2.32,"4 km E of Orange Cove, CA",-119.27,36.64
2.1,"55 km NE of Pedro Bay, Alaska",-153.3037,60.0743
2.7,"31 km NW of Susitna, Alaska",-150.9191,61.7459
0.84,"7 km ESE of Winchester, CA",-117.0176667,33.6706667
0.75,"17 km ENE of Alum Rock, CA",-121.68,37.47
1.06,"7 km SE of Winchester, CA",-117.0213333,33.6686667
2.3,"55 km S of Whites City, New Mexico",-104.376,31.672
2.1,"6 km WSW of Westbrook, Texas",-101.075,32.337
2.22,"14 km SSW of Searles Valley, CA",-117.4413333,35.6471667
1.86,"7 km SW of Volcano, Hawaii",-155.288833618164,19.3931674957275
1.8,"5 km SSW of Volcano, Hawaii",-155.262161254883,19.3991661071777
1.6,"55 km S of Whites City, New Mexico",-104.372,31.673
1.7,"62 km SW of Skwentna, Alaska",-152.0703,61.531
0.33,"149 km W of Adak, Alaska",-178.794,51.7633333333333
0.6,"148 km W of Adak, Alaska",-178.792833333333,51.8443333333333
1.7,"59 km S of Whites City, New Mexico",-104.331,31.642
2.14,"10 km SW of Salton City, CA",-116.0425,33.2378333
3.77,"164 km N of Cruz Bay, U.S. Virgin Islands",-64.527,19.7965
1.82,"8 km W of Hoback, Wyoming",-110.885666666667,43.2923333333333
0.85,"8 km WNW of Cobb, CA",-122.81,38.84
2.06,"7 km WNW of Cobb, CA",-122.8,38.84
1.75999999,"2 km S of Pāhala, Hawaii",-155.480834960938,19.1765003204346
1.3,"4 km S of Salcha, Alaska",-146.9122,64.4817
0.49,"85 km NW of Karluk, Alaska",-155.3485,58.1766666666667
0.44,"59 km WSW of Adak, Alaska",-177.483666666667,51.7633333333333
4.8,"274 km SSW of Severo-Kuril’sk, Russia",154.6515,48.4016
-0.33,"41 km NE of Adak, Alaska",-176.145166666667,52.0875
1.19,"19 km SW of Ocotillo Wells, CA",-116.2886667,33.0371667
0.13,"10 km NW of The Geysers, CA",-122.86,38.83
1.53,"10 km NW of The Geysers, CA",-122.86,38.83
0.77,"10 km NW of The Geysers, CA",-122.86,38.83
2.1,"46 km W of Akhiok, Alaska",-154.9356,56.9646
2.6,"48 km W of Tatitlek, Alaska",-147.5667,60.8973
0.2,"41 km ENE of Adak, Alaska",-176.132333333333,52.0823333333333
0.76,"6 km NW of The Geysers, CA",-122.82,38.81
1.5,"29 km W of Valdez, Alaska",-146.8793,61.1785
1.58,"13 km SW of Lostine, Oregon",-117.559,45.411833333333334
1.7,"59 km S of Whites City, New Mexico",-104.448,31.644
1.8,"55 km S of Whites City, New Mexico",-104.377,31.672
0.03,"260 km W of Adak, Alaska",179.581,51.9471666666667
2.3,"21 km WNW of Anchor Point, Alaska",-152.1866,59.8418
1.21,"3 km ESE of San Jacinto, CA",-116.932,33.7696667
0.03,"260 km W of Adak, Alaska",179.584,51.946
3.3,"55 km S of Whites City, New Mexico",-104.373,31.673
0.73,"10 km SW of Salton City, CA",-116.0398333,33.2348333
1.2,"10 km SW of Salton City, CA",-116.0396667,33.2358333
2.1,"56 km S of Whites City, New Mexico",-104.368,31.669
1.76,"34 km SSW of False Pass, Alaska",-163.528833333333,54.5531666666667
2.63,"6 km NNW of Pāhala, Hawaii",-155.5055,19.2586666666667
1.4,"29 km ENE of Sterling, Alaska",-150.2821,60.6589
1.39,"7 km WSW of Dutch Harbor, Alaska",-166.646333333333,53.8751666666667
2.2,"55 km S of Whites City, New Mexico",-104.367,31.674
1.36,"13 km ENE of Atka, Alaska",-174.0115,52.2338333333333
1.21,"26 km NE of North Fork, CA",-119.36,37.43
0.78,"7 km NW of The Geysers, CA",-122.82,38.81
0.9,"16 km E of Minto, Alaska",-148.9885,65.1486
0.8,"14 km SW of North Pole, Alaska",-147.5758,64.6647
4.3,south of the Fiji Islands,179.0861,-22.8616
1.8,"55 km S of Whites City, New Mexico",-104.364,31.671
3.4,"56 km S of Whites City, New Mexico",-104.365,31.664
1.84,"8 km SE of Volcano, Hawaii",-155.183837890625,19.3824996948242
4.4,"29 km ENE of Santa Maria, Philippines",126.7011,8.0742
1.98000002,"9 km ENE of Pāhala, Hawaii",-155.399993896484,19.2383327484131
2.5,"56 km S of Whites City, New Mexico",-104.368,31.67
